x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30 r31 r32 r33 r34 r35 r36 r37 r38 r39 r40 r41 r42 r43 r44 r45 r46 r47 r48 r49 r50 r51 r52 r53 r54 r55 r56 r57 r58 r59 r60
16.05 -1.122522451351067e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 0 -1.610915689513052e-61 2.83429767208912e-60 -2.664658395312354e-60 -4.973146570507794e-59 2.875226990631022e-59 1.908182453440123e-58 -9.384508254123075e-59 -5.208915787213922e-58 2.928753595042066e-58 1.366738335113792e-57 -4.084792207309796e-58 -2.008535710309023e-57 -2.650984264863486e-58 6.290141543794367e-58 4.800993333507884e-58 -9.458230108281368e-58 -3.955901144143235e-58 -1.568776932529227e-58 -9.939275769503114e-59 -8.291974968487627e-59 -4.293919355937418e-59 3.211474931194521e-60 1.538423486898025e-59 1.648631274059923e-59 1.517804402977069e-59 6.865402099051157e-60 -1.477345142026622e-60 -3.234489790676451e-60 -1.621037046645881e-60 3.105047185319768e-63 2.985129258681811e-61 3.010827323554659e-62 -1.159537345084004e-61 -9.135134912268927e-62 -1.380267822004585e-62 9.813999590767565e-63 -2.358542663354282e-63 -3.362014874046396e-62 -3.393896219270869e-62
16.2 1.214194953590241e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 0 -1.05262202789092e-59 2.00155455564152e-58 -1.618859523225913e-58 -3.563918546308145e-57 4.022288744059518e-57 1.585373744283432e-56 -1.392704485978673e-56 -4.192299948551913e-56 3.862504253666683e-56 1.13764795580356e-55 -3.210675765489498e-56 -1.995778431535123e-55 -3.640424658790937e-56 1.272480632543557e-55 4.327780979332729e-56 -8.590445474114292e-56 -5.934627344686722e-56 3.022428088997987e-56 -7.180176807081434e-57 -7.595588614105442e-57 1.423535296440017e-57 2.598315871883787e-57 2.177135679064922e-57 1.452236328651304e-57 5.828976248714739e-58 -1.987306879124679e-59 -3.935657009209697e-58 -3.788665724296982e-58 -1.575466833488217e-58 1.316364976646734e-59 4.066333300702963e-59 1.193471168019855e-59 -6.768891230933342e-60 -4.01161037060014e-60 1.043199396954265e-60 1.519621906013379e-60 -9.844044756938347e-61 -2.88334094394231e-60 -4.076451518247199e-60 -1.1018404827429e-60
16.35 -1.32688864630195e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -0 -6.900989064668516e-58 1.374895900687173e-56 -1.245295419406478e-56 -1.8225744670787e-55 2.962593938878456e-55 1.532721315870986e-54 -1.09048559541558e-54 -3.799783762499559e-54 2.17821862863489e-54 7.617647930991546e-54 -4.605049536661326e-54 -1.570550620445083e-53 3.534227504744917e-54 1.73246864506127e-53 3.089379094115915e-54 -3.635516465181433e-54 -3.871665548384065e-54 4.399014539663279e-54 2.318889004329503e-54 7.866416054748965e-55 4.580015836753108e-55 4.255784459257903e-55 2.286860676173921e-55 3.809025028714457e-56 -1.816224806431761e-56 -4.222654108028402e-56 -5.338101330747248e-56 -3.608702778294878e-56 -8.042739242324443e-57 4.576280953636492e-57 5.162468355939479e-57 1.436447600653269e-57 -2.564865985668481e-58 -2.214218565278026e-58 1.380956922523746e-58 1.350119656060831e-58 -2.084292315973874e-58 -4.467046310552603e-58 -4.549036579068566e-58 -3.895649252125646e-59 5.219627083172182e-58
16.5 1.938215886441431e-25 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 0 -5.613217087846151e-56 9.316205900309563e-55 -9.15625784677202e-55 -1.317289852070761e-53 1.675203698858747e-53 1.145370994144926e-52 -1.465803993862741e-52 -3.29003357045041e-52 3.022240991802948e-52 6.426296593531301e-52 -5.996222478059041e-52 -1.377056230087482e-51 3.090351766793317e-52 1.745936475552897e-51 4.176299099949022e-52 -8.524452425409746e-52 -3.3064981448677e-52 4.316036731485808e-52 3.732843464312709e-52 -8.8677951408325e-53 5.70233471404949e-53 4.15724890815407e-53 1.534223326626258e-54 -5.418652663776532e-54 -7.451975086669172e-54 -5.829818060734084e-54 -3.383148544436226e-54 -1.623588748111729e-54 1.458492916638597e-55 9.530904790253186e-55 6.439932981873379e-55 1.44259397641929e-55 -5.240836452428396e-56 -3.560708475151997e-56 6.461995804006882e-57 3.380691081206229e-57 -3.429897634997801e-56 -6.117606422181339e-56 -5.965071412194506e-56 -2.232794662227206e-56 8.617960396095016e-56 1.138198013558243e-55
16.65 -3.149244984821388e-26 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 0 -4.826726202606638e-54 7.938658120343301e-53 -5.402349930061761e-53 -9.182858203387892e-52 1.28152276225974e-51 5.733842429948943e-51 -1.126454894286252e-50 -3.078341906597058e-50 2.448062756421117e-50 5.551107672258684e-50 -3.499596961185519e-50 -8.655454313794235e-50 5.446125367467688e-50 1.460336259071102e-49 -1.86258932869379e-50 -1.203815519445248e-49 -2.933023509583544e-50 1.526954522141005e-50 2.640018687681361e-50 -1.395594588230048e-50 -1.139554045444932e-50 -2.807790756139069e-51 -1.400779194662136e-51 -1.742670140085854e-51 -1.011037278755127e-51 -3.598384208211277e-52 -1.156909918176585e-52 4.124355830382816e-53 1.332331492576992e-52 1.268312003600012e-52 5.788784249042152e-53 8.363356628222325e-54 -9.19288854788143e-54 -5.3731985133086e-54 -8.199561376690043e-55 -5.562590566573409e-55 -3.941293117332016e-54 -7.751550773947493e-54 -7.474489876870904e-54 -1.435040330215389e-54 6.409373758248986e-54 1.603574275287246e-53 1.327207224832324e-53
16.8 -1.068849966686758e-26 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 0 -5.212957804065079e-52 7.086769484993318e-51 -5.363414071413788e-51 -6.416962447879203e-50 9.37891965105776e-50 4.188234583580596e-49 -6.210743866146392e-49 -2.377243082839596e-48 3.202502296010305e-48 4.955291881551266e-48 -4.556997800139503e-48 -7.567537880819458e-48 7.008183739717687e-48 1.336075919155007e-47 -2.007842590863482e-48 -1.23349687546536e-47 -3.975760873903218e-48 4.532200891027859e-48 2.0783484533017e-48 -1.587656718543205e-48 -1.960169051479582e-48 4.269043686380582e-50 -3.260657244590511e-49 -1.945983252856869e-49 -4.920530632309433e-50 -9.141035951110509e-51 1.555518477541939e-50 1.71999651676296e-50 1.354034984516307e-50 9.966143751424517e-51 3.641042177861315e-51 -1.043031561635918e-51 -1.581661333592916e-51 -6.840611390207275e-52 -6.077101679383534e-53 -5.883840101156692e-53 -5.189899897803524e-52 -8.296606194522395e-52 -9.087787096733205e-52 -2.284396164532503e-53 1.241737593213066e-51 1.71924880940198e-51 1.739113981744289e-51 1.512766080853264e-51
16.95 7.054262716027025e-27 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 0 -5.453959105511816e-50 7.717820793360905e-49 -5.317312175136225e-49 -5.394218190498895e-48 5.830794722245703e-48 2.91287514262768e-47 -4.803812900772462e-47 -1.137545989245681e-46 2.55256205377095e-46 4.412343470301111e-46 -3.771816857851167e-46 -6.171442473575106e-46 4.125051110826444e-46 7.651036953681726e-46 -4.949168173226168e-46 -1.087244114008377e-45 3.673109369603876e-49 6.451145380104686e-46 2.270166712529546e-46 -3.264578288356691e-47 -1.511806194757609e-46 8.950054322096561e-48 4.622529563099381e-47 4.761039873832715e-48 6.687703877077448e-49 4.96726437744143e-48 3.349776692666168e-48 1.86587628092514e-48 1.046728752420591e-48 3.164373097944487e-49 -1.436552200615925e-49 -2.925151566989781e-49 -2.014240449763387e-49 -7.091126400479845e-50 3.941735946337941e-51 -3.138450907696022e-51 -5.647870776291893e-50 -1.096705574033547e-49 -1.073665502703772e-49 1.2146193240273e-50 2.022117437757422e-49 2.703944070336892e-49 2.351123395504131e-49 2.158604356583596e-49 8.851604926789916e-50
17.1 2.8112036941406e-27 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 0 -4.750539130908345e-48 8.125014929126074e-47 -6.342187863587039e-47 -4.678233753146088e-46 5.398861049354205e-46 2.087116172147692e-45 -3.53437143166273e-45 -8.231524094302375e-45 1.354953447607508e-44 3.477506763958137e-44 -4.745798362032162e-44 -5.582859436178584e-44 4.973229473822139e-44 6.825508501368083e-44 -6.235796033875116e-44 -1.022744210007336e-43 6.004037950738258e-45 6.823240542205945e-44 3.125662925254134e-44 -1.769652237894419e-44 -1.052092266055953e-44 2.908106081821925e-45 8.413856238142608e-45 1.42459267454306e-45 1.372422607154541e-45 7.05554709985431e-46 3.349260274854816e-46 1.614532177618251e-46 1.600739847004579e-47 -2.782861517851534e-47 -3.945131555546996e-47 -3.68248423531867e-47 -1.907371089014951e-47 -2.422021123747737e-48 2.697808015544774e-48 3.680705529555981e-49 -8.27198096228646e-48 -1.388369637383454e-47 -1.528781410447605e-47 -7.899499702970849e-49 2.934988692260021e-47 3.913112093748858e-47 3.363509371647034e-47 3.020699312538266e-47 8.739647418163662e-48 -5.681617018669628e-47
17.25 6.223105437829359e-28 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 0 -4.489443843551881e-46 7.31306068537251e-45 -7.126913246370473e-45 -5.00075098410213e-44 4.964264646246882e-44 1.706614067910793e-43 -2.223917427633478e-43 -5.539561809521756e-43 1.047060366143187e-42 1.537052378890646e-42 -3.88994763149444e-42 -4.650653818141746e-42 4.147795436607894e-42 5.223464507079495e-42 -3.567511953092526e-42 -5.028036784254027e-42 3.413435363127654e-42 6.218334644500296e-42 1.160000230732173e-42 -2.344668961762821e-42 -1.430830816004158e-42 -1.078739883767629e-43 7.245699337321153e-43 2.344554548589563e-43 -1.531128554993994e-43 1.736118369663742e-44 2.214601437546448e-44 -4.544717190534378e-45 -6.090702611761425e-45 -6.964515505272242e-45 -5.158003542757871e-45 -2.162200100041692e-45 -3.270874363447087e-46 4.986246869679202e-46 6.234180686923762e-46 6.791504833511392e-47 -1.128795718839716e-45 -2.123228003948391e-45 -2.185866418632425e-45 -1.795539442529595e-46 3.140138943983498e-45 5.274463903673263e-45 4.666755313947982e-45 4.594826328153886e-45 2.359011284536319e-45 -1.154584666076918e-44 -1.226689048954701e-44
17.4 6.626265045481665e-29 0 0 0 -0 0 0 0 0 0 0 -0 -0 -0 -4.160697087486421e-44 6.967923644426593e-43 -5.929426924668107e-43 -5.195517282949523e-42 5.608020758000079e-42 1.41063594954211e-41 -1.996514626494084e-41 -4.020591481455725e-41 7.614224733855883e-41 1.066344571538399e-40 -1.935454398427602e-40 -3.669493374780853e-40 4.884353144505073e-40 4.631604286286654e-40 -3.849027389957323e-40 -4.457183448106389e-40 4.120890769190919e-40 5.845583398951865e-40 3.891512478905798e-41 -2.766446227508833e-40 -2.033867413236486e-40 3.975002543494196e-41 4.172113124456672e-41 1.04078956791447e-41 -2.875478816410693e-41 -1.15451282098391e-41 -4.197509994846106e-42 -1.45993828926944e-42 -1.479530994902799e-42 -1.038167317195058e-42 -3.43785941351746e-43 8.294952841830564e-45 1.28423168373935e-43 1.458023468422603e-43 1.043601442119611e-43 -9.486438929579199e-45 -1.847897640030603e-43 -3.08957498034321e-43 -3.459404396313623e-43 -7.165107978207416e-44 4.554992139804543e-43 6.315402018504761e-43 6.38071644650179e-43 7.104261428996652e-43 2.774920653269862e-43 -1.006029313345879e-42 -1.945722601748941e-42 -4.391286214971447e-43
17.55 4.513019906761586e-30 0 0 0 -0 0 0 0 0 0 0 -0 -0 -5.356215506395982e-42 6.435688471798672e-41 -5.939213894806667e-41 -4.708467256195083e-40 6.095223505125614e-40 1.457152441490818e-39 -1.729161011022658e-39 -3.098452467967563e-39 4.733960792326525e-39 6.545579815596752e-39 -1.463667321363092e-38 -1.413329490581572e-38 4.072001198806801e-38 3.552160681044339e-38 -3.178284871936515e-38 -3.237502953999908e-38 2.110281107941684e-38 2.078771261677351e-38 -1.687964756610624e-38 -2.461554880693695e-38 -1.365382773505601e-38 2.80354888553138e-39 7.325834990250622e-39 1.398886341836366e-39 -2.923590973005649e-39 -2.034272368276827e-39 3.177707749331819e-40 -1.936599566388754e-40 -1.756134295101856e-40 -6.134981364251154e-41 -7.230002336396316e-42 2.920353264579729e-41 2.818669536779627e-41 2.054669259587814e-41 1.389186067781124e-41 -1.85781617977227e-42 -3.438498384091508e-41 -5.062190850005297e-41 -5.268763981642156e-41 -1.091840610355711e-41 5.723886485434272e-41 9.452298848622971e-41 8.743080273373219e-41 1.118423387312253e-40 3.182953615516065e-41 -2.3581277670133e-40 -2.666573380546776e-40 -2.457573300252873e-42 1.12676603604625e-40
17.7 2.334336447132547e-31 0 0 0 -0 0 0 0 0 0 0 -0 -7.022613308921061e-40 8.59200370467692e-39 -5.405485005893526e-39 -4.352918049466814e-38 5.028663663851893e-38 1.471390559718335e-37 -1.841951641357419e-37 -2.335287186642939e-37 4.058735852523689e-37 4.693141517738758e-37 -1.020927755803608e-36 -8.740983251580997e-37 1.817219687601269e-36 2.701492501612813e-36 -3.299753745012935e-36 -2.580193332205336e-36 1.858187677858726e-36 1.699011395307031e-36 -1.862150967251802e-36 -2.142165654419793e-36 -6.696805985303147e-37 7.268176842609752e-37 1.109839039204622e-36 3.033878604942486e-38 -1.257173445110582e-37 -1.457600165218153e-37 5.473919379770504e-38 8.090599865193958e-38 7.655266826207819e-39 -4.459502623737259e-39 6.228049799099185e-39 7.103059136571622e-39 3.843811872944831e-39 2.830447590790508e-39 2.338501972723878e-39 -3.994422904701052e-40 -5.36520185397221e-39 -8.391368211320813e-39 -8.628530658180185e-39 -1.736514313045909e-39 9.800505145084834e-39 1.375746560866832e-38 1.433361939716479e-38 1.67851045260035e-38 3.714030470158121e-39 -4.733004776526068e-38 -4.748494299803335e-38 -1.514967344863796e-38 2.297032088416291e-38 1.824290691677553e-38
17.85 1.012980120709993e-32 0 0 0 -0 0 0 0 0 0 0 -6.411697093028708e-38 1.183881793980181e-36 -8.25478420662159e-37 -3.729541944178933e-36 4.727023019744479e-36 1.315042146225597e-35 -1.922317007191905e-35 -2.264117659367316e-35 3.189343615359868e-35 3.170006423569778e-35 -6.098639983939248e-35 -4.087381680913885e-35 1.308218664371294e-34 7.738616904373277e-35 -2.749483164070985e-34 -1.822012251388426e-34 1.474571215279086e-34 1.338671635814097e-34 -6.076162256239252e-35 -1.076324993598047e-35 4.926028732043669e-35 4.676831004915299e-35 9.586531797680287e-35 2.827215441731141e-35 -3.008167618660051e-35 -9.314726311243657e-36 7.726348806632389e-36 1.526000888684923e-35 1.325026957454708e-36 1.241744692431746e-36 1.441872082253749e-36 8.514783149057216e-37 4.318093534275755e-37 5.266175380250155e-37 4.338711791811765e-37 -3.496636393634001e-38 -9.122165061930568e-37 -1.278842762336574e-36 -1.365951883778353e-36 -1.972590447058966e-37 1.574723802461115e-36 2.388778979484382e-36 2.356307791859644e-36 2.990821359270891e-36 9.312375790316404e-37 -8.581707860443243e-36 -7.652862241052463e-36 -8.112002419656339e-37 2.186189536917876e-36 2.813429682222301e-36 -3.26065776657904e-36
18 3.847458661062381e-34 0 0 0 -0 0 0 0 0 0 -7.315395590765889e-36 1.118199147041143e-34 -1.417495954836319e-34 -4.605567605373358e-34 3.717646027982531e-34 1.174855179248057e-33 -1.513910844854581e-33 -2.16889502597931e-33 3.037464973622232e-33 1.961559517361492e-33 -4.860705368314167e-33 -2.614772953859696e-33 8.337254746940325e-33 2.931871688795515e-33 -9.863395836557948e-33 -1.207520151583089e-32 1.102574559873142e-32 6.587704742181291e-33 -2.385648870164057e-33 9.776484759538954e-34 4.382189747746518e-33 2.15192576034467e-33 4.835054434322159e-33 -9.318297144061282e-34 -5.078617330216983e-33 -1.380923833027669e-33 2.69240447025574e-35 1.581498684297308e-33 3.724837558510436e-34 -5.470165517852063e-34 5.238422046984323e-35 1.182492121967525e-34 6.439483621354687e-35 1.099112405404406e-34 8.405747858501155e-35 -3.641710337296142e-35 -1.482110438285382e-34 -1.892946863755412e-34 -2.007511439145812e-34 3.126765895694125e-35 3.013714471985493e-34 3.953234059165065e-34 4.228226240386956e-34 5.0410659473147e-34 1.692321784145728e-34 -1.135973193680018e-33 -1.112277241247323e-33 1.427292547031205e-34 5.68851976313177e-34 4.770596337739296e-34 -9.145986429269204e-34 -7.095897747513608e-34
18.15 1.283289853287768e-35 0 0 0 -0 0 0 0 0 -8.585991159862139e-34 1.370980217855247e-32 -1.239153804853432e-32 -5.661808415154136e-32 4.895647883175005e-32 9.409316828691109e-32 -1.343599214796515e-31 -1.79625568251606e-31 2.941447629163535e-31 1.748857129393935e-31 -3.288442206006215e-31 -9.078343355030133e-32 4.694686078854864e-31 -8.607941883974271e-32 -6.459085428977459e-31 -7.162713598246083e-32 8.788105680177323e-31 5.416492415081731e-31 -1.477235697070362e-31 -3.19670362551341e-31 -2.222398371566574e-31 -4.682306215183383e-31 2.110328448370803e-32 1.093528414563146e-31 -4.510116189218339e-31 -3.858916649738733e-31 4.734260738182881e-32 9.822212252907051e-32 5.353422694590162e-33 -1.084272351419861e-31 3.278674819966943e-32 9.731722209304074e-33 1.021156789127567e-32 2.932981322611039e-32 1.448634841491341e-32 -1.387300101919998e-32 -3.365041561375955e-32 -2.471638790973309e-32 -2.427663227433663e-32 1.311996290160055e-32 6.427834714847066e-32 7.231436199974965e-32 7.148574538075721e-32 9.350130539597601e-32 3.551846500285582e-32 -2.04867147631395e-31 -1.59394889653764e-31 5.965834990192949e-32 1.096587846162857e-31 8.209896826490061e-32 -8.145991923285683e-32 -1.162449293828528e-31 3.925604969806252e-32
18.3 3.712054858995786e-37 0 0 0 -0 0 0 0 -1.151092371935968e-31 1.661125028433022e-30 -1.74602657286334e-30 -4.941971718771779e-30 7.571318488815243e-30 1.07476501823274e-29 -9.236950227875595e-30 -1.493891520474506e-29 1.976906299183877e-29 1.628089145678508e-29 -2.52357058354865e-29 2.600196819016445e-30 3.384715115513695e-29 -1.36282473576567e-29 -3.19115210724383e-29 2.575837358098834e-29 9.162398176567529e-30 2.242186821969202e-29 1.748630463035894e-29 2.063299285765644e-29 -3.546262867277448e-29 -5.187367085007594e-29 3.62720601642472e-30 1.979708166015943e-29 -2.028073981792781e-29 -3.303127875803905e-29 2.010001517881605e-30 2.878452444861317e-29 1.18310970839195e-30 -1.32633084035714e-29 7.814249201685857e-30 1.031563062668825e-29 7.270794260214296e-30 7.145410404437268e-30 1.157137848224515e-30 -5.09664083513392e-30 -6.496532499128862e-30 -3.076536448273891e-30 -1.432098888260523e-30 4.565625175614863e-30 1.148231976084484e-29 1.252303981197825e-29 1.292438636372969e-29 1.615242264174288e-29 6.304048800747321e-30 -3.150950386692556e-29 -2.622282721593708e-29 6.516560941097877e-30 1.691698747631153e-29 1.249457943424317e-29 -2.681781567574773e-29 -2.225265622054025e-29 1.614306103346845e-29 3.696001259668899e-29
18.45 9.277061222805207e-39 0 0 0 -0 0 0 -2.003437654320752e-29 2.420264811275038e-28 -2.016744390068064e-28 -4.901461471838666e-28 5.638159796466915e-28 1.13315190905552e-27 -1.069358878088248e-27 -1.050978971317961e-27 1.527735823808089e-27 1.10013892338131e-27 -2.242043207525245e-27 3.704400314144439e-28 1.797252187115818e-27 -2.528400109039002e-27 -1.795198764890023e-27 4.504480674226364e-27 2.689460874133341e-28 -1.611489088951181e-27 1.175901644082952e-27 -7.313564220252738e-28 -2.940980906946511e-27 9.976998628905054e-28 3.238311609902912e-27 2.124183339859334e-27 -4.16854727273378e-28 -3.409347644034835e-27 1.204244014745632e-27 6.583685367458098e-27 -8.360389163121103e-28 -8.024835314424311e-28 2.003194438795601e-27 2.39891918303067e-27 5.815719862183949e-29 1.108758884554299e-27 -2.056254587402283e-28 -1.483771773152942e-27 -1.459528604608595e-27 -6.797438066875637e-29 1.204960740497623e-28 8.512121956631835e-28 1.866621654536939e-27 1.902587256667883e-27 2.2805762600107e-27 3.073252021723685e-27 1.069894349545646e-27 -6.387156217672083e-27 -4.481445496174605e-27 1.242347808379243e-27 1.973850090494201e-27 1.692053458663603e-27 -6.958121678549682e-27 -4.193497978399576e-27 7.954761393315051e-28 8.461565075122932e-27 3.247602077558123e-27
18.6 1.799310106735997e-40 0 0 0 -0 0 -2.190060353809536e-27 4.130401100373768e-26 -3.716260297881267e-26 -5.022218257280543e-26 6.545296367297009e-26 9.196745001063936e-26 -1.498390142752318e-25 -9.25269590517488e-26 7.522609457114273e-26 9.343372036535135e-26 -1.107638158519318e-25 1.143661872146232e-26 4.144904672316275e-26 -2.979548276446009e-25 -1.15879444203872e-25 3.855991257122815e-25 -1.015805328641952e-25 -2.96905707950581e-25 1.687921959199477e-25 1.730961527478744e-26 -3.847803300106898e-25 -1.456396518309866e-25 2.11023099629317e-25 1.99578545162688e-25 1.585711939728141e-25 -6.152227045455086e-26 1.021851863670904e-25 1.057135585938948e-24 -2.352477890743982e-26 -1.517999330070245e-25 2.482670882250805e-25 3.832909679196485e-25 -1.68246132542186e-26 1.754675353332322e-25 -2.467688948429181e-25 -4.056946134384575e-25 -2.127961120441052e-25 1.04580383338326e-25 1.087446236579263e-25 1.907569772780431e-25 1.978607078592469e-25 2.117906238041658e-25 3.568989196488727e-25 6.016950434235684e-25 1.740279177428751e-25 -1.186597388284301e-24 -8.655656940389987e-25 7.725292784318853e-26 2.488499454215075e-25 1.85486192345884e-25 -1.587893390349852e-24 -6.405533198062665e-25 5.210873793310454e-25 1.22537783178326e-24 3.319195753852604e-25 -4.892306382479957e-25
18.75 -4.377391498344261e-41 0 0 0 -0 -3.784409810675658e-25 4.674052381704256e-24 -7.402638895961331e-24 -2.833773009335732e-24 5.458379489597654e-24 6.537019335358234e-24 -9.575114660725837e-24 -4.177901244860025e-24 4.132916114408914e-24 8.273307836334524e-24 -7.238131593840391e-24 8.67791181362507e-24 1.166890403363127e-24 -2.288747643721419e-23 -3.56822894799786e-24 3.932169830214123e-23 -4.632888980616876e-24 -2.820143651908728e-23 5.013657408866723e-24 1.075990907405176e-23 -2.417986311140497e-23 1.857583256526781e-23 1.140790414155372e-23 3.171744660578998e-24 1.516468189009895e-23 3.022678946509491e-23 1.851209245921673e-23 6.138830186018406e-23 -1.176777185612976e-22 -2.287816911955098e-23 9.390324217359467e-23 7.043421364785118e-23 2.354492789548242e-23 1.862910526122876e-23 -8.934017377429759e-24 -7.848051591999993e-23 -3.494887333667517e-23 5.955190873205238e-23 2.299808696141189e-23 1.899827200220776e-23 2.206582957522704e-23 1.100305364763438e-23 4.982292545241933e-23 1.016034333511898e-22 8.313043217773666e-25 -2.597428654226286e-22 -1.58581157354622e-22 1.720770575484157e-23 2.276084028038814e-23 2.636260608706957e-23 -2.505051846329631e-22 -5.884676215505979e-23 1.660878204576666e-22 3.129029569303241e-22 1.167722892373609e-22 -1.482869399700179e-22 -1.971961715156378e-22
18.9 -5.408556540648248e-42 0 0 0 -7.120403167231492e-23 8.187589734842703e-22 -7.480829609326993e-22 9.674135946751764e-24 2.137045096524077e-22 7.572222441690473e-22 -8.342966971660375e-22 2.356970933093003e-23 -7.125557281783401e-23 1.05600265137332e-21 -4.791048689122431e-22 8.587736675137439e-22 -8.176031420939183e-22 -2.696172973838282e-22 7.153712892910401e-22 3.11197961406979e-21 -8.292820056450858e-22 -1.369214067727377e-21 2.735822624608076e-22 1.645558374741473e-21 -1.984981501880059e-21 2.011741092418157e-21 -1.065194801639649e-21 9.416413410979837e-22 -1.335246821146648e-21 -1.896099374999746e-21 -2.391238692261747e-21 -3.951012008684517e-21 -1.867924615461323e-20 1.070316489115649e-20 2.439258176370946e-20 1.475893046476933e-20 1.912520581333064e-20 -5.199273011258063e-22 3.228410102653232e-21 -1.418186806334788e-20 4.959248358255117e-21 1.98028409659294e-20 3.300939173064981e-21 3.588101232915338e-21 -8.076943325634649e-22 -7.381618190326194e-22 5.02051644299252e-21 1.42710127617903e-20 -5.762931109083141e-21 -6.566564340311481e-20 -3.154595036852583e-20 1.796981378462256e-21 3.231286015350567e-21 3.413033902781746e-21 -5.082983861166686e-20 -2.45096680358098e-21 4.107380465541105e-20 6.92194884001575e-20 1.011530559608278e-20 -1.760214081491054e-20 -4.42625469131508e-20 8.47359790129997e-21
