x exact r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
15.75 3.892097717309255e-25 -2.283658400961193e-52 4.618607623902388e-51 -1.515800077334037e-49 8.839741481510467e-49 -3.100115483951671e-48 8.972415627082373e-48 -2.247016131939685e-47 2.946077282867154e-47 -4.227797718866964e-47 -8.870837321687258e-48 1.650261634776446e-47 2.018658902910285e-47 -8.581908050362918e-48 -1.06676979595009e-47 1.966244398165014e-48 3.768785913672024e-48 -7.119155948875512e-49 -8.732777086680599e-49 -2.97526406552402e-49 1.518285948721617e-50 5.380954554132077e-50 3.634140542996925e-50 6.353753344448577e-51 -2.18285917655024e-51 -3.004321110609322e-51 -1.976178788518108e-51 -8.783840177860753e-52 -3.045589324905785e-52 -6.942108577377885e-53 -1.17003502344216e-53
15.9 -1.835490818278932e-25 -2.145325685043895e-53 4.344163824525218e-52 -1.426829814450049e-50 8.336671089977865e-50 -2.923966640825812e-49 8.484246039668588e-49 -2.130442114023597e-48 2.799638399876642e-48 -4.026961178235036e-48 -8.582275229567268e-49 1.573461035245131e-48 1.945251863014339e-48 -8.208339339639941e-49 -1.027061140371256e-48 1.878453262767174e-49 3.636811884027276e-49 -6.826325516645638e-50 -8.402294700308828e-50 -2.869587654932124e-50 1.464622151092194e-51 5.1863281351465e-51 3.509215237468684e-51 6.098248027881084e-52 -2.125747219972232e-52 -2.904017892595056e-52 -1.904300859030381e-52 -8.439650203730435e-53 -2.915348835310768e-53 -6.594644847842998e-54 -1.085517181108043e-54
16.05 -2.906625688875195e-25 -1.970319196039927e-54 3.99449580119802e-53 -1.312953522512125e-51 7.685304276548882e-51 -2.695736368814389e-50 7.84125438687063e-50 -1.974048251811667e-49 2.599831293513227e-49 -3.747889880637866e-49 -8.107703716465e-50 1.465834538926392e-49 1.830778986189024e-49 -7.670204057304975e-50 -9.658042719287322e-50 1.753265226041988e-50 3.427407490424131e-50 -6.394038459423993e-51 -7.896200235109495e-51 -2.702957723230486e-51 1.379966890350907e-52 4.882049652444535e-52 3.309137580681439e-52 5.715951587923909e-53 -2.020889152529007e-53 -2.74025088709282e-53 -1.792444898829045e-53 -7.935436741606312e-54 -2.724520490877764e-54 -5.968521773850679e-55 -9.496816358835217e-56
16.2 3.961746874228855e-25 -1.769141765456039e-55 3.59071340681362e-54 -1.181072283934484e-52 6.925468973502544e-52 -2.429392786090173e-51 7.083255865990976e-51 -1.78763501198022e-50 2.35930550002214e-50 -3.408430831513223e-50 -7.479595430135849e-51 1.334298385514588e-50 1.682923732429133e-50 -7.002507830703643e-51 -8.870929607928483e-51 1.598802739511479e-51 3.154700839904596e-51 -5.850742946730691e-52 -7.248246840812604e-52 -2.486607615568065e-52 1.269992180969094e-53 4.503034430611894e-53 2.967065790289079e-53 5.787655232304855e-54 -6.217763033404902e-55 -3.463072828350115e-54 -3.723554188172851e-54 2.850353315712748e-55 2.170676537023171e-54 -1.782926153151764e-55 -1.633086611558733e-54
16.35 -4.000925820179047e-25 -1.553004556159487e-56 3.155475034475737e-55 -1.038619353816838e-53 6.100440786233429e-53 -2.140119125020209e-52 6.254055299146092e-52 -1.582126149771935e-51 2.092323193103979e-51 -3.028948559138045e-51 -6.738583880753572e-52 1.186786362487291e-51 1.511059058019544e-51 -6.246107097763478e-52 -7.95893909008084e-52 1.424482006177733e-52 2.836082995212563e-52 -5.230112676310389e-53 -6.499218448475411e-53 -2.234316607901862e-53 2.213678055512343e-53 -1.057258688223067e-52 1.206927228971633e-52 2.508950094299195e-52 -1.8996705737687e-52 -2.541871247541235e-52 2.573779506097842e-52 3.576279392212746e-52 -1.138643108415696e-52 -2.765854539686081e-52 -2.954911046834553e-53
16.5 6.140328034847857e-25 -1.332809759494032e-57 2.710916255701553e-56 -8.928774579385973e-55 5.252923920250848e-54 -1.842902532427761e-53 5.397316137523673e-53 -1.368523287715614e-52 1.813377316336204e-52 -2.630327882303869e-52 -5.929162733416665e-53 1.031467448425785e-52 1.325274539821927e-52 -5.443618496613329e-53 -6.97533526306034e-53 1.240074522419231e-53 2.490391575399154e-53 -4.56763189987679e-54 -5.692726885518533e-54 5.042304533199092e-51 -1.691066939267187e-50 2.552571416288383e-50 3.400344195095493e-50 -6.819258151614829e-50 -3.280970943691547e-50 5.211439011498137e-50 4.132047026293031e-50 -3.970763121001412e-50 -4.369455810119916e-50 8.407113863358393e-51 2.395218849947017e-50
16.65 -9.613895135288142e-26 -1.118279000284059e-58 2.276862548523823e-57 -7.503871455140476e-56 4.421530462977682e-55 -1.551297421053145e-54 4.552888065851586e-54 -1.156962655154914e-53 1.535929018769708e-53 -2.232125919934012e-53 -5.095358528872681e-54 8.760180491729132e-54 1.135417424976612e-53 -4.63554641406054e-54 -5.971943690475828e-54 1.054825068182258e-54 2.136106245194966e-54 -3.897319843028841e-55 6.342674520547055e-49 -4.521481196983988e-48 4.33896163366589e-48 1.509754272399979e-48 -1.247582878728002e-47 -1.893061897720917e-48 9.748690478295407e-48 3.425491861159758e-48 -8.625619620385444e-48 -5.681120519898936e-48 3.318950198535172e-48 4.039569243413494e-48 9.541718517589552e-50
16.8 -3.342864601025654e-26 -9.173180089428815e-60 1.869514311435845e-58 -6.165090042198806e-57 3.638139100517072e-56 -1.276497330825009e-55 3.754000993753462e-55 -9.559813102776947e-55 1.271410902196715e-54 -1.851091892311595e-54 -4.276946963305777e-55 7.270355808887653e-55 9.502708909760866e-55 -3.857101541960962e-55 -4.994856129526363e-55 8.767328801153728e-56 1.789790192571424e-55 8.586820482767371e-47 -6.288937709240888e-46 1.443101147782428e-45 1.332103476375753e-46 -1.690726470885006e-45 2.696269897254127e-46 2.626261260665129e-45 1.711940742232307e-46 -1.535580968936874e-45 -4.276241292627947e-46 9.636894515983228e-46 6.112315087879595e-46 -1.982557105445745e-46 -2.962070071350606e-46
16.95 2.393888092277143e-26 -7.356623578589198e-61 1.500699920712907e-59 -4.951722289936356e-58 2.926338173376498e-57 -1.0267873992197e-56 3.025555451575252e-56 -7.720560917535261e-56 1.02858538907091e-55 -1.500192207219927e-55 -3.506634962090768e-56 5.896486629257558e-56 7.769578027853288e-56 -3.13602377703834e-56 -4.081332935070441e-56 7.120655784779099e-57 2.638742527651705e-44 -9.103879244279975e-44 2.365450043475127e-43 -8.554679703527525e-44 -2.795500262531531e-43 2.096881851629245e-43 4.294639823323764e-43 -2.063239254561128e-43 -2.690718614901364e-43 2.164709315051891e-44 1.883816026924514e-43 5.910008403157473e-44 -6.525750578654627e-44 -4.828488738486776e-44 1.991011320745645e-45
17.1 9.600656089436379e-27 -5.768024333289425e-62 1.17769745875391e-60 -3.888106421846352e-59 2.300972631786446e-58 -8.07384437655904e-58 2.383548182954423e-57 -6.094300049775281e-57 8.132832048441202e-57 -1.188185185340425e-56 -2.808429346080778e-57 4.673426613403588e-57 6.206127242876136e-57 -2.491531666373433e-57 -3.258120381532668e-57 1.384682501647913e-42 -2.888901380464583e-41 3.736612963646056e-41 -2.958817231771702e-41 -6.538765856217901e-41 4.258284876307449e-41 3.066533178143417e-41 -5.678900047941055e-41 -4.968539960680389e-41 1.554406409176598e-41 2.893130830284201e-41 -1.695061940879671e-42 -1.692472237047501e-41 -6.615277375002201e-42 3.211875101725782e-42 3.112717218322684e-42
17.25 2.104092899841768e-27 -4.42146904067762e-63 9.035455970151828e-62 -2.984606598215196e-60 1.768655104703407e-59 -6.20615623392012e-59 1.835504054970576e-58 -4.701973205696515e-58 6.284884443872187e-58 -9.197035573794372e-58 -2.197203525152495e-58 3.619852727704991e-58 4.84318932791583e-58 -1.934337981084391e-58 6.015188483448844e-40 -1.605082775593349e-39 1.264773472694279e-38 -5.821326331247925e-39 -6.450944324016316e-39 1.710059224669857e-38 4.092729315659308e-39 -1.008046237237022e-38 -5.839936124929854e-39 8.972873134845766e-39 4.442440854180524e-39 -2.035860752750302e-39 -2.887870951806957e-39 -2.329105685027847e-40 9.753740235047472e-40 4.745738439253326e-40 -4.641420486248354e-41
17.4 2.226350641103502e-28 -3.313584307414001e-64 6.77710843105233e-63 -2.239778701423283e-61 1.328992366936131e-60 -4.663485287620135e-60 1.381667774941352e-59 -3.545874130941713e-59 4.746937033663538e-59 -6.957382455016177e-59 -1.679296936691369e-59 2.740111113535071e-59 3.69269363702673e-59 4.775384714820386e-38 -7.4164736431681e-37 7.37672368930858e-37 -2.317476182588721e-36 -6.968584218415824e-37 2.837871037314108e-36 -4.609618979252132e-37 -1.888760009105694e-36 3.499723597416087e-37 1.91134321091207e-36 2.79225575158973e-37 -5.750627742299939e-37 -3.458049706911041e-37 1.549263500194407e-37 2.243635344598524e-37 5.245215726513108e-38 -4.009406678391369e-38 -2.788690885008649e-38
17.55 1.510484372372085e-29 -2.427852659338353e-65 4.969564274409606e-64 -1.643213790039708e-62 9.762300935548021e-62 -3.425681821255528e-61 1.016653191025146e-60 -2.61371694581776e-60 3.504262421877591e-60 -5.143817311507234e-60 -1.253864981326025e-60 2.027100269241227e-60 1.715102451779444e-35 -6.306742140921319e-35 3.83742944195605e-34 -1.458301340046263e-34 -1.335108018147942e-34 4.454922763724577e-34 -3.005269048339773e-34 -4.739691614167278e-34 1.190903493978863e-34 1.865220451111844e-34 -5.169001429007934e-35 -1.814228157954783e-34 -3.589350509966935e-35 4.727661527579361e-35 3.044528015873941e-35 -4.785379548716208e-36 -1.147912795939091e-35 -3.790409053282234e-36 5.872732069160094e-37
17.7 7.799869448266098e-31 -1.739163404485972e-66 3.562649772030017e-65 -1.178571039160777e-63 7.010271931503156e-63 -2.459997798453343e-62 7.312515356159634e-62 -1.883175619417696e-61 2.52844039758283e-61 -3.716839682426095e-61 -9.146498972804538e-62 6.146798313888711e-34 -2.335699607330225e-32 3.555745832237789e-32 -9.885495928256197e-32 -3.784515405823794e-33 1.536007260647866e-31 -6.310765164341656e-32 -3.775643406500665e-32 7.869663376230202e-32 3.032785598340057e-32 -2.467360203022874e-32 -3.061198538790145e-32 8.889386229429444e-33 1.052559079267085e-32 1.962207778073936e-33 -3.119568552704432e-33 -2.223992551542626e-33 -2.403602913761186e-34 3.987184818279092e-34 2.120912946704849e-34
17.85 3.38545978594875e-32 -1.21801620165599e-67 2.496952320707556e-66 -8.26403021441182e-65 4.921222253001222e-64 -1.726936359506468e-63 5.141492021538751e-63 -1.326248269259417e-62 1.783148185640193e-62 -2.624927964212435e-62 2.974317563277145e-31 -8.707301799411212e-31 1.38237776096804e-29 -1.067771665620369e-29 7.878254062862297e-30 8.243367600259481e-30 -2.858886498094007e-29 -2.758468247141259e-30 1.375486356489089e-29 7.232709007033014e-31 -5.538602261133615e-30 -8.791906631274151e-31 3.373265441445158e-30 1.89758018660507e-30 -1.638363610328506e-31 -6.352445397658016e-31 -1.865403217862936e-31 1.184500186045611e-31 1.061244083671615e-31 2.3724711898783e-32 -5.409243093571577e-33
18 1.287450463271611e-33 -8.339906413932937e-69 1.710924970644566e-67 -5.665054440261298e-66 3.377294141799718e-65 -1.185152866135653e-64 3.533811817658272e-64 -9.12987950964433e-64 1.229153577849008e-63 1.157474422475105e-29 -4.586937702096621e-28 5.295365964259761e-28 -4.464772676914081e-27 1.542671298159491e-27 2.843304599408882e-27 -1.645812759382888e-27 5.018881128688183e-28 2.093413051955819e-27 -1.138912519549967e-27 -1.622305144304902e-27 2.138290776949944e-29 4.312202207680227e-28 1.629261208881773e-28 -2.374300953457403e-28 -1.099221919154878e-28 1.147021258560563e-29 3.695672513217984e-29 1.538393190277453e-29 -5.244806997399132e-31 -3.161279691250865e-30 -1.353423160777922e-30
18.15 4.299558096851998e-35 -5.582972783803625e-70 1.146136953844395e-68 -3.796591631114808e-67 2.265816979916573e-66 -7.951173130984215e-66 2.374284960265414e-65 -6.143497969711215e-65 7.377725220969966e-28 -1.78242286811815e-26 3.187479544662535e-25 -1.783423316339603e-25 7.431215635202559e-25 5.238945383248693e-26 -1.017186207469002e-24 5.772685764312941e-26 7.022500096000425e-25 -2.531244053420355e-25 -1.007708882223505e-25 1.697422789551393e-25 7.985383658866212e-26 -2.394718398016246e-26 -5.408776262735802e-26 -4.51344333594002e-27 7.840341449244076e-27 5.05251221149941e-27 1.340687561774441e-29 -1.409570267598448e-27 -7.419281469120967e-28 -1.0573957766965e-28 3.920278211358117e-29
18.3 1.244517427060313e-36 -3.653985501042026e-71 7.506337459690262e-70 -2.48749815227988e-68 1.486082546964697e-67 -5.214937536106534e-67 1.559410897589543e-66 4.645759291852142e-26 -1.045862282828457e-24 1.187919869578174e-23 -1.315256580204862e-22 3.443210973417699e-23 -4.047896175788747e-24 -7.037437814063817e-23 1.31103204208346e-22 3.178048917507254e-23 -1.293452750722187e-22 -1.732100999817447e-24 2.962067686115896e-23 4.79336114060773e-24 -7.322064856730413e-24 -2.721821279990743e-24 2.345954352783694e-24 2.442848379250744e-24 5.051189991138631e-25 -3.260141721829759e-25 -2.667094546466393e-25 -5.823389102353983e-26 2.072901585061377e-26 1.945379359867625e-26 7.059164622509261e-27
18.45 3.108362221916425e-38 -2.338114784248088e-72 4.806254962930792e-71 -1.593353496926636e-69 9.528515395884845e-69 -3.343722473522849e-68 3.620196287921263e-24 -6.230759740579923e-23 6.245704043596934e-22 -4.536293899722557e-21 3.561441037745793e-20 -2.993137954792325e-21 -2.884667289489962e-20 1.487591880034238e-20 1.60018196674025e-22 -6.285789427662318e-21 7.214172449039307e-21 3.727000921476111e-21 -2.136981986590453e-21 -2.443485970660085e-21 -2.206780427702448e-22 4.120803577411612e-22 3.109291454741022e-22 -1.153209900377832e-22 -8.380434225207147e-23 -1.762946392760601e-23 1.074143057597679e-23 1.011111381771607e-23 3.545332567454526e-24 2.306704866027689e-25 -2.342505608947347e-25
18.6 6.156073928076505e-40 -1.462726840164788e-73 3.008664489411212e-72 -9.97799641006785e-71 5.972741031792174e-70 2.17318555332706e-22 -4.195693714747764e-21 3.366006196946117e-20 -2.06570304819353e-19 1.09479668835926e-18 -6.576057646476623e-18 -2.19475908161769e-19 7.379651013689392e-18 -1.649873399880211e-18 -2.706584047386115e-18 4.320635944489677e-19 8.556111293056166e-19 -4.052275992599663e-19 -6.79942369247353e-20 1.817548078870395e-19 7.990974175538819e-20 -9.091749547031472e-21 -3.916519162614529e-20 -8.371005056600982e-21 1.424260531393532e-21 2.542821350586258e-21 9.364991386101714e-22 -4.684251945515153e-23 -1.826147244519398e-22 -8.597627572454264e-23 -2.774991446671953e-23
18.75 -1.306142117066849e-40 -8.946634491870017e-75 1.841323030496911e-73 -6.108824766082749e-72 -1.560452403335129e-21 -2.25634687431889e-19 1.899081047328537e-18 -9.568435668515192e-18 4.121732062715989e-17 -1.720071690325182e-16 8.292692064416126e-16 9.648710487201794e-17 -1.008424012138247e-15 9.367506546441371e-17 4.538105088375771e-16 1.337773065719255e-17 -1.969103252346486e-16 1.152250343191603e-17 2.35791864601688e-17 2.315790168013618e-18 -4.572704808959318e-18 -1.762355232011734e-18 8.68159378537961e-19 1.019342836286021e-18 3.165262463979788e-19 -3.740179639010883e-20 -8.075646339025824e-20 -3.80909844398694e-20 -8.585773694752296e-21 6.794478521479623e-22 1.174878419851893e-21
18.9 -1.627639397858518e-41 -5.350025636391523e-76 1.101733199394655e-74 -2.361459428838978e-20 1.809329280009641e-19 8.533024113219674e-17 -4.250653549576464e-16 1.52694999966813e-15 -4.991936904643241e-15 1.726122587133169e-14 -6.895978394029694e-14 -1.227753358657863e-14 8.363386148810758e-14 -7.635736509302295e-16 -3.87349971999527e-14 -4.55186105053945e-15 1.705028091791344e-14 1.164368519844037e-15 -1.81923160621445e-15 -1.171416146272868e-15 -5.528658161140651e-17 1.535968424087437e-16 1.08642608959793e-16 -2.326659078109075e-17 -2.037548760838447e-17 -6.449942019811163e-18 1.907965597520982e-19 1.354649286219926e-18 7.332889296608392e-19 2.220982118354465e-19 6.414120592699361e-20
19.05 3.956246276645023e-43 -3.12911824548988e-77 -1.340363181554761e-18 -2.030190427755345e-17 9.06763445603261e-17 -1.416381235559608e-14 4.739173957398224e-14 -1.307949063644205e-13 3.417187214776809e-13 -1.016297762037396e-12 3.437365246283816e-12 7.764891767845539e-13 -4.005553166230676e-12 -2.105621294227724e-13 1.80250139616757e-12 3.183156142868414e-13 -7.560971961024546e-13 -1.121092072842464e-13 6.457758809289093e-14 7.209938561704739e-14 1.53575523423908e-14 -4.496354683895968e-15 -8.167995956714992e-15 -1.089298737464446e-15 2.755847083275945e-16 3.377752100077836e-16 1.534305341014138e-16 3.229068843363237e-17 2.691634352296295e-19 -5.869453797517158e-18 -2.595804720996332e-18
