x exact r0 r1 r2 r3 r4 r5 r6 r7 r8 r9 r10 r11 r12 r13 r14 r15 r16 r17 r18 r19 r20 r21 r22 r23 r24 r25 r26 r27 r28 r29 r30
15.45 -2.097858051789786e-24 1.728192437009901e-52 -4.189585900019022e-51 5.881362035806761e-50 -1.054569085642899e-48 6.367481790298498e-48 -2.331747210924507e-47 6.52301885812895e-47 -1.736224823540373e-46 2.443768980998092e-46 -3.522904712324049e-46 -1.163447135653149e-46 1.539177209575698e-46 1.18322773146349e-46 -7.903154615675458e-47 -5.972472608809227e-47 1.972964135061926e-47 2.15323211167762e-47 -5.639906306788154e-48 -5.543787764849885e-48 -1.767574194277431e-48 1.601564034627101e-49 3.388897361414293e-49 1.995916960393419e-49 3.367274940852287e-50 -1.214169110211149e-50 -1.625933403354218e-50 -1.044069217379921e-50 -4.546976580839407e-51 -1.585406374908001e-51 -3.0670073776816e-52 -6.18439604901662e-53
15.6 -2.662402658778961e-25 1.695909736402286e-53 -4.118170136612827e-52 5.790038165396898e-51 -1.039460282818971e-49 6.288800166079359e-49 -2.305856732445974e-48 6.467468616459044e-48 -1.72646129028919e-47 2.436828967852196e-47 -3.52240724067909e-47 -1.169651983750548e-47 1.542023911093592e-47 1.193051807169995e-47 -7.937663868175542e-48 -6.020757735703848e-48 1.98408859404847e-48 2.176512568241954e-48 -5.686490762032596e-49 -5.593324580291633e-49 -1.785160371159732e-49 1.628658226710259e-50 3.426170460390838e-50 2.019809839181227e-50 3.382050535058734e-51 -1.242261108789468e-51 -1.648755531818559e-51 -1.05516304511394e-51 -4.580629473066545e-52 -1.590786950900383e-52 -3.046558806596116e-53 -6.004191642156146e-54
15.75 1.407847563906497e-25 1.627116741650864e-54 -3.957441228720958e-53 5.572315806503547e-52 -1.001545018377799e-50 6.07104887214149e-50 -2.22872616940594e-49 6.266851993523574e-49 -1.677598734661652e-48 2.374230343118441e-48 -3.440847198486792e-48 -1.148587946963177e-48 1.509194458947357e-48 1.174873206608598e-48 -7.787442471773168e-49 -5.927800470077513e-49 1.948883607929685e-49 2.148458450080448e-49 -5.599576465474763e-50 -5.511338773379182e-50 -1.760659888030333e-50 1.616957922507723e-51 3.382520230190375e-51 1.995861592927939e-51 3.317415984666981e-52 -1.240498970992999e-52 -1.63237656657645e-52 -1.041280121283738e-52 -4.506352834494509e-53 -1.558935799036878e-53 -2.956194494487313e-54 -5.69278809012803e-55
15.9 -7.935118149816718e-26 1.526301644920168e-55 -3.717947922128334e-54 5.242562742735331e-53 -9.433363952113216e-52 5.728763403011396e-51 -2.105528325958376e-50 5.934749590175717e-50 -1.592980068912766e-49 2.260301440878563e-49 -3.283925073070484e-49 -1.10176280471583e-49 1.443003946148197e-49 1.130017494332229e-49 -7.463204994598341e-50 -5.700367571717187e-50 1.869880090247113e-50 2.071152740395058e-50 -5.385506014966084e-51 -5.303844216004046e-51 -1.695886629023648e-51 1.567403005840843e-52 3.26120491591853e-52 1.925881936810416e-52 3.178083887663208e-53 -1.209115302117572e-53 -1.578064585650738e-53 -1.003463096158759e-53 -4.329622917926129e-54 -1.492164310561191e-54 -2.802275198917288e-55 -5.27107032216891e-56
16.05 -1.122522451351067e-25 1.399806591021628e-56 -3.414855440704464e-55 4.821785178939096e-54 -8.685600802646321e-53 5.284018651174506e-52 -1.944247422406945e-51 5.492893531212014e-51 -1.478201546461304e-50 2.102653303123829e-50 -3.062225488480081e-50 -1.032394935226019e-50 1.34794983980372e-50 1.061603423991287e-50 -6.987175831380884e-51 -5.354257099479845e-51 1.752522137398892e-51 1.950020906040388e-51 -5.059168858709279e-52 -4.985314593206733e-52 -1.595380641194732e-52 1.483556538509394e-53 3.070760182733666e-53 1.814826067727682e-53 2.973531932836676e-54 -1.150389289738776e-54 -1.489376660510569e-54 -9.445841989971557e-55 -4.069467990416847e-55 -1.393914778278707e-55 -2.527220223833783e-56 -4.643970125188962e-57
16.2 1.214194953590241e-25 1.255168457112901e-57 -3.066359110283571e-56 4.335417532210128e-55 -7.817604985537922e-54 4.76407832736162e-53 -1.754824904179885e-52 4.96882051311645e-52 -1.340502146423621e-51 1.91134106897997e-51 -2.790040018131045e-51 -9.450487599006243e-52 1.230208249515508e-51 9.741857768242571e-52 -6.390578798212004e-52 -4.91249078622329e-52 1.604548987404171e-52 1.793203961008344e-52 -4.642295716958687e-53 -4.577020897689965e-53 -1.465884287621848e-53 1.371183545704794e-54 2.828391809940898e-54 1.639132857559175e-54 2.990391359264646e-55 -6.274133415746071e-56 -1.82530668897515e-55 -1.712209240976626e-55 1.680651985530457e-56 9.470096292071589e-56 -1.833357032874752e-56 -7.712963186538195e-56
16.35 -1.32688864630195e-25 1.100379855462608e-58 -2.691886726451626e-57 3.810792178649798e-56 -6.878462959407653e-55 4.198644247413097e-54 -1.54815090607903e-53 4.393047453016296e-53 -1.188012192136435e-52 1.697808548150886e-52 -2.483851165798961e-52 -8.451405590819023e-53 1.096973668281053e-52 8.732565790792138e-53 -5.710267644695634e-53 -4.402795156006614e-53 1.435155534094573e-53 1.610658677768721e-53 -4.161078703139743e-54 -4.104695509448103e-54 -1.315598606783808e-54 6.705631124399894e-55 -3.69318194613627e-54 5.591835670259302e-54 9.178897182837304e-54 -8.446938252407106e-54 -9.053102864143725e-54 1.269653805263451e-53 1.528361808199861e-53 -6.341419896290091e-54 -1.248652873755035e-53 -9.250774263759208e-55
16.5 1.938215886441431e-25 9.431704420407041e-60 -2.310335006402074e-58 3.274636918172468e-57 -5.916378856535428e-56 3.617088976836471e-55 -1.335042753466344e-54 3.796170074685582e-54 -1.028968991523117e-53 1.473769086893454e-53 -2.160699771319712e-53 -7.383886061198479e-54 9.557397303312107e-54 7.646801648981846e-54 -4.984999964047264e-54 -3.854752184852702e-54 1.254057208716868e-54 1.413122330097913e-54 -3.643477216934386e-55 -3.595877220357343e-55 1.75838421815945e-52 -5.332591166869927e-52 1.13221534697255e-51 1.172597780467642e-51 -2.965274692795546e-51 -1.047121692925887e-51 2.3347631576719e-51 1.619043616929736e-51 -1.982891774734997e-51 -1.954893772097586e-51 5.657089976056262e-52 1.154729078357689e-51
16.65 -3.149244984821388e-26 7.903964247540277e-61 -1.93855809841001e-59 2.750912445781761e-58 -4.974739584928389e-57 3.046023869070956e-56 -1.125341399757299e-55 3.206261730888904e-55 -8.710031153152997e-55 1.250172729784552e-54 -1.836657649880936e-54 -6.302842960018206e-55 8.13619655488218e-55 6.541419278698498e-55 -4.251871769332529e-55 -3.297021821365504e-55 1.070589816235824e-55 1.21108990497185e-55 -3.116590300195728e-56 1.89016066177608e-50 -1.736891078414714e-49 1.690376812726132e-49 -2.152308948774935e-51 -5.256077278268072e-49 -1.349143911463879e-50 4.111639571795343e-49 9.593012488695869e-50 -4.119555000027174e-49 -2.394926516406847e-49 1.723050585136675e-49 1.826176530848037e-49 -7.988425067987943e-52
16.8 -1.068849966686758e-26 6.47600653832186e-62 -1.59026530013831e-60 2.259218171565149e-59 -4.089189970373552e-58 2.507467211822274e-57 -9.272252710908146e-57 2.646865340526644e-56 -7.205776010562758e-56 1.036381338534252e-55 -1.525588953909336e-55 -5.256502089969288e-56 6.767891516802518e-56 5.466807624924115e-56 -3.543354402767038e-56 -2.754988622351283e-56 8.929567302047102e-57 1.013935624594778e-56 1.853156048475063e-48 -2.183384812068488e-47 6.170077197531821e-47 -4.8478548242091e-48 -6.491133487106634e-47 2.276667674269323e-47 1.097790470015651e-46 -1.949484836621397e-48 -6.724707063072232e-47 -1.388119326120162e-47 4.719900200215127e-47 2.745392060207959e-47 -1.177792013531424e-47 -1.458730261470855e-47
16.95 7.054262716027025e-27 5.187730447365257e-63 -1.275405836840977e-61 1.813883242644348e-60 -3.285938269994392e-59 2.017756375249374e-58 -7.467967554063732e-58 2.135747920902228e-57 -5.826297166738736e-57 8.39627742612916e-57 -1.238318729099749e-56 -4.283302509437436e-57 5.501063900980841e-57 4.463544322536049e-57 -2.885233005098753e-57 -2.249079815586539e-57 7.277004909691934e-58 9.707062245701948e-46 -2.522271073293713e-45 9.514342382085241e-45 -5.504961632311111e-45 -9.306667129166603e-45 1.10921342268864e-44 1.724729818498974e-44 -1.070241495791372e-44 -1.107144538680054e-44 2.07882232040343e-45 8.887390149588941e-45 2.351729139872477e-45 -3.30939292096391e-45 -2.168797035551544e-45 1.532406133368691e-46
17.1 2.8112036941406e-27 4.063082289380151e-64 -1.000037713464383e-62 1.423744640194369e-61 -2.581304137690729e-60 1.587220137757222e-59 -5.879493519228017e-59 1.684452668897202e-58 -4.604284465100551e-58 6.647828420972433e-58 -9.82250925205742e-58 -3.410313014636364e-58 4.369300563281127e-58 3.560606667862854e-58 -2.29557152602443e-58 -1.793868784428898e-58 1.424553602199363e-44 -1.129598444901258e-42 1.279371782687355e-42 -1.573104270031863e-42 -2.447667921877509e-42 1.905241213109e-42 7.998590381897975e-43 -2.696164168426448e-42 -1.955830658815338e-42 8.533541270821819e-43 1.243560500265421e-42 -1.804971702387369e-43 -8.232463201792868e-43 -2.961517553231382e-43 1.811898402849988e-43 1.564675833477634e-43
17.25 6.223105437829359e-28 3.111302233777543e-65 -7.66610162646571e-64 1.092517163396086e-62 -1.982343811808392e-61 1.220517086125283e-60 -4.524823658031426e-60 1.298564220560541e-59 -3.556278546972993e-59 5.144064639141115e-59 -7.614064840797159e-59 -2.653106863869982e-59 3.391244567203362e-59 2.775104506524348e-59 -1.78466028981057e-59 2.042007891556695e-41 -2.943153524857781e-41 5.259974570551049e-40 -2.753675235784762e-40 -1.726094442369801e-40 7.69539724622881e-40 7.179820729029767e-41 -4.458720861257255e-40 -2.03115102443107e-40 4.187466992532895e-40 1.755090940262788e-40 -1.087644183163785e-40 -1.349540241050917e-40 -4.996911082199835e-42 4.901416794586116e-41 2.093674486460245e-41 -2.86761528020123e-42
17.4 6.626265045481665e-29 2.329364320373943e-66 -5.745449204620854e-65 8.195954106652034e-64 -1.488267680470735e-62 9.174701616657977e-62 -3.404014237483902e-61 9.78517765771994e-61 -2.684723907125322e-60 3.890218474848544e-60 -5.767974989482887e-60 -2.016838319041403e-60 2.572158739862056e-60 2.113286094278165e-60 7.827446717555084e-40 -2.703010119372114e-38 1.948939697128573e-38 -1.060900406125955e-37 -3.097995268752305e-39 1.189636089790901e-37 -3.933707479857573e-38 -7.196981122192048e-38 2.988720296889164e-38 8.527299788170763e-38 6.588946823734995e-39 -2.75705614140608e-38 -1.426976626014423e-38 8.685026366029906e-39 1.087430445082228e-38 2.2974931433806e-39 -2.193848522965562e-39 -1.42654473853139e-39
17.55 4.513019906761586e-30 1.705067341714523e-67 -4.209840032612888e-66 6.011010144608664e-65 -1.092314065461227e-63 6.741932347132337e-63 -2.503298125026682e-62 7.207410774009903e-62 -1.980977520793299e-61 2.875342049756222e-61 -4.270226931312637e-61 -1.498143969718691e-61 1.9065004220913e-61 6.20889273591098e-37 -1.427947309647501e-36 1.493829286899604e-35 -5.815489138861773e-36 -2.866131265851989e-36 1.500297913397186e-35 -1.673915228231224e-35 -1.904271047885325e-35 6.774176506133681e-36 7.021099408009809e-36 -3.395941410853236e-36 -8.128201329611834e-36 -1.189712615917246e-36 2.339312985089744e-36 1.397281112725894e-36 -2.997262286384875e-37 -5.7471263657734e-37 -1.611795399362132e-37 3.515724746169037e-38
17.7 2.334336447132547e-31 1.220266842384864e-68 -3.015784513818828e-67 4.309963899983089e-66 -7.837552033099897e-65 4.843106402256289e-64 -1.799569526326749e-63 5.189189059459288e-63 -1.428700006496856e-62 2.077110604546825e-62 -3.089633990009882e-62 -1.087456542144498e-62 -6.230667927878333e-36 -8.897046280983989e-34 1.022141601366168e-33 -4.160105712408211e-33 5.380735990654372e-34 6.369726337002132e-33 -3.049712857018978e-33 -9.83757766981022e-34 3.768537234659511e-33 9.569289302642375e-34 -1.270006741398422e-33 -1.306784771936365e-33 4.880572793244045e-34 4.819120981177605e-34 6.576715949886557e-35 -1.627848738480445e-34 -1.072506594597216e-34 -9.397230008123265e-36 2.12822467110932e-35 1.096802194041815e-35
17.85 1.012980120709993e-32 8.538419641060704e-70 -2.112170687592022e-68 3.021200144864474e-67 -5.497708619750564e-66 3.401053745208804e-65 -1.264627796571281e-64 3.652023270674492e-64 -1.007138913759677e-63 1.46652886560259e-63 -2.184735779639976e-63 9.489109331403593e-33 -1.83936300540039e-34 5.511967752420878e-31 -3.871825659690094e-31 4.161365099669654e-31 1.704581050007164e-31 -1.312164652281557e-30 7.102653585638128e-32 6.158093757942552e-31 -4.152352857027561e-32 -2.382617543770775e-31 -4.716724925172386e-33 1.6381311096488e-31 8.077200818686858e-32 -1.295498556773314e-32 -3.041982519277979e-32 -8.031221802744316e-33 6.369375431154213e-33 5.302591157278562e-33 9.372562350124777e-34 -3.264080667618058e-34
18 3.847458661062381e-34 5.841304402655852e-71 -1.446280571955205e-69 2.070458122971328e-68 -3.770102976384679e-67 2.33483072005745e-66 -8.687561338017335e-66 2.512380186550471e-65 -6.939521488070432e-65 1.012018568328571e-64 -5.806354522710374e-31 -1.60035628314076e-29 5.002935235658401e-30 -1.866229703167406e-28 7.934897218351363e-29 1.001005901989234e-28 -6.234611444129125e-29 4.342072279150744e-29 7.114897025870027e-29 -6.698634567262471e-29 -6.996473543116846e-29 6.297785699205696e-30 1.914920054093509e-29 5.791684965588607e-30 -1.151560884965645e-29 -4.824471809811472e-30 8.143343292343591e-31 1.877415115195491e-30 7.324277458490662e-31 -4.441601074857976e-32 -1.641931316007334e-31 -6.986776099098684e-32
18.15 1.283289853287768e-35 3.907078023737612e-72 -9.682148513517704e-71 1.387189614155088e-69 -2.527532080483275e-68 1.566939235718619e-67 -5.834141994304019e-67 1.689502071036513e-66 -4.673758138975035e-66 -4.219671317522017e-29 6.698066117980227e-28 1.194488022617655e-26 -3.586451924755844e-27 3.327231816693502e-26 -4.973146104409058e-27 -4.225567393309933e-26 7.016556556942847e-27 2.927519629457568e-26 -1.256577617891084e-26 -2.765659016003821e-27 8.514609300106946e-27 3.027706590567504e-27 -1.487692653057505e-27 -2.494462068021162e-27 -1.144594485276002e-28 4.030172032063333e-28 2.342380873000754e-28 -9.835766370574455e-30 -7.295144550758405e-29 -3.696342343488677e-29 -3.493284953156841e-30 2.393217058743236e-30
18.3 3.712054858995786e-37 2.555079807933123e-73 -6.337053167578142e-72 9.086338338948168e-71 -1.656585231187858e-69 1.028030695464478e-68 -3.83003551357804e-68 1.110598860843079e-67 -3.009300376512455e-27 4.688023793977198e-26 -3.521073511377888e-25 -5.239031674744974e-24 1.298698254144757e-24 -7.899870556688452e-25 -1.876939571751859e-24 6.027640126924583e-24 3.810604772346387e-25 -5.941497580713167e-24 4.982551683740537e-25 1.401693285785587e-24 9.996945290483118e-26 -3.461841189345293e-25 -9.225232526448418e-26 1.241754516132387e-25 1.131072625559953e-25 1.955048364771764e-26 -1.7367197299266e-26 -1.328814480153138e-26 -2.638342714628392e-27 1.142508445820565e-27 9.751547087960825e-28 3.578237489826648e-28
18.45 9.277061222805207e-39 1.633680894666362e-74 -4.055086569689388e-73 5.818712447348571e-72 -1.061466120505446e-70 6.593551288027187e-70 -2.457977568429605e-69 -5.824035484711079e-26 3.052015312742146e-24 -2.363465923562539e-23 1.097718028616092e-22 1.497926398531795e-21 -2.896927314418904e-22 -1.147491848482745e-21 6.293577385126431e-22 -8.828873181319803e-23 -2.147546809543578e-22 3.775104168116424e-22 1.15418769493412e-22 -1.261944718838832e-22 -1.09799565841811e-22 -3.468087344696284e-24 2.017871000638122e-23 1.355945662442313e-23 -6.032175993118833e-24 -3.999270101838039e-24 -7.370167213481412e-25 5.988233910101638e-25 5.133848526320836e-25 1.755467876212412e-25 2.17636865858053e-27 -1.382201779954533e-26
18.6 1.799310106735997e-40 1.021270046727091e-75 -2.536943487816465e-74 3.642931182157281e-73 -6.649289746621352e-72 4.134225687809367e-71 -6.472555334888408e-25 3.503862353879635e-23 -1.381565619015363e-21 6.990884317270704e-21 -2.20709092034314e-20 -2.906879800227762e-19 4.178432436229176e-20 3.148917895354886e-19 -9.77241022910613e-20 -1.097979454432904e-19 2.764340550902251e-20 3.414347264320679e-20 -1.93078880872996e-20 -1.027121250191116e-21 9.153002186071035e-21 3.279547867312175e-21 -7.262233695995994e-22 -1.874774295652718e-21 -3.535672393065832e-22 9.391047752479764e-23 1.279280783134001e-22 4.490403483405782e-23 -3.731530237309203e-24 -9.546616450342732e-24 -4.055059766168673e-24 -1.322495097128486e-24
18.75 -4.377391498344261e-41 6.242014713572972e-77 -1.551743828174944e-75 2.229781117177881e-74 -4.072139107010678e-73 -3.596101646524993e-22 -1.092951652064942e-21 -8.486885862781396e-21 3.565266951671572e-19 -1.304035717830846e-18 2.906513743487723e-18 3.838499310991903e-17 -3.820906344935563e-18 -4.461285018516019e-17 9.051363926105239e-18 1.992620060297765e-17 -1.473772895426441e-18 -8.931467441701882e-18 1.153061928306067e-18 1.13980081932464e-18 3.27878288501054e-20 -2.249411833725789e-19 -7.010737440476054e-20 4.755124561876936e-20 4.885761792989396e-20 1.398046337021998e-20 -2.485637115791767e-21 -4.226101527663709e-21 -1.889350545049326e-21 -4.076463066632614e-22 6.797020501396411e-23 6.641354326005311e-23
18.9 -5.408556540648248e-42 3.730096193575739e-78 -9.279583650712026e-77 1.334325285129598e-75 -9.781606503901217e-21 2.043903275060553e-19 7.545481332835055e-19 1.191178913113877e-18 -5.497601578747436e-17 1.524616118364033e-16 -2.419046276742724e-16 -3.33180350374953e-15 1.999372309498431e-16 3.799896306358224e-15 -4.965468672493757e-16 -1.771910040245313e-15 -1.368879475963538e-17 8.040006593070517e-16 -6.988138259202613e-18 -1.01615373677602e-16 -5.245665166227072e-17 3.357878021764852e-19 7.784776400874716e-18 4.923717140482311e-18 -1.279958189327376e-18 -1.012621628790957e-18 -3.025792824472206e-19 2.353516560811715e-20 7.278481231850101e-20 3.862505718989931e-20 9.551130391785649e-21 1.771618518841218e-21
19.05 8.025545614959773e-44 2.179347789901717e-79 -5.427669135410722e-78 -1.983770406142197e-19 3.480676531069131e-18 -4.34770592640388e-17 -1.545338310510963e-16 -1.248868662196777e-16 4.760249005630085e-15 -1.027423410740826e-14 1.140819471383811e-14 1.728247549431977e-13 -4.172631424233935e-15 -1.860008716068494e-13 1.389175477911728e-14 8.496330623590747e-14 5.43049579112592e-15 -3.654631315617917e-14 -2.440492091812319e-15 4.068105834564752e-15 3.418747023542525e-15 5.706583674678714e-16 -2.743341471042227e-16 -3.909336339594549e-16 -4.397801711313474e-17 1.820967559938224e-17 1.800239447088364e-17 7.954315743590259e-18 1.705733769024274e-18 -9.697708090465967e-20 -8.312523987459383e-19 -5.428313415544051e-19
