# columns:
# 1 L
# 2 T
# 3 J
# 4 E_per_spin
# 5 <m>
# 6 <|m|>
# 7 <m^2>
# 8 <m^4>
# 9 chi
# 10 binder
# 11 acceptance
5 2.4000000000 1.0000000000 -1.4100720000 -0.0922800000 0.7624760000 0.6428595200 0.5093020344 0.6405194732 0.5892079815 0.2058320000
5 2.5000000000 1.0000000000 -1.3099520000 0.0074840000 0.7118120000 0.5786771200 0.4388822241 0.7200079666 0.5631280977 0.2460500000
5 2.6000000000 1.0000000000 -1.2361520000 0.0460160000 0.6763200000 0.5336576000 0.3896265728 0.7331620923 0.5439610719 0.2762260000
5 2.7000000000 1.0000000000 -1.1334320000 0.0298200000 0.6212120000 0.4676896000 0.3228824842 0.7572708431 0.5079516203 0.3216080000
5 2.8000000000 1.0000000000 -1.0709520000 0.0145520000 0.5888560000 0.4291718400 0.2853629276 0.7358968863 0.4835671485 0.3500140000
5 3.0000000000 1.0000000000 -0.9351360000 -0.0081720000 0.5187080000 0.3484448000 0.2084101468 0.6615567561 0.4278240105 0.4127260000
5 3.5000000000 1.0000000000 -0.7158320000 0.0029440000 0.4048280000 0.2296204800 0.1092455547 0.4695340744 0.3093448120 0.5225120000
5 4.0000000000 1.0000000000 -0.5773680000 0.0091800000 0.3361840000 0.1648275200 0.0634505155 0.3237989884 0.2215074671 0.6002400000
5 4.5000000000 1.0000000000 -0.4932640000 0.0029800000 0.2973440000 0.1312902400 0.0429434122 0.2382043648 0.1695558870 0.6505080000
5 5.0000000000 1.0000000000 -0.4357280000 -0.0005600000 0.2764000000 0.1139852800 0.0330496000 0.1879416000 0.1520945786 0.6881200000
5 5.5000000000 1.0000000000 -0.3913680000 -0.0061960000 0.2613160000 0.1025152000 0.0273842545 0.1555870370 0.1314333690 0.7170000000
5 6.0000000000 1.0000000000 -0.3510160000 -0.0007760000 0.2466720000 0.0919308800 0.0223676826 0.1295158517 0.1177799957 0.7433820000
